REGISTRY_ID,FAC_NAME,FAC_STATE,FAC_EPA_REGION,FAC_MAJOR_FLAG,FAC_NAICS_CODES,TARGET_VIOLATION_12M
110040828352.0,"HOT MIX PLANT 2009-05, GCP3-3995",NM,6.0,,324121,0
110006420239.0,WOODCRAFT INDUSTRIES CABINET DOOR DIV,MN,5.0,,321912 337110 337122,0
110043993239.0,JONTI-CRAFT INC,MN,5.0,,321999,0
110000310574.0,FRANKLIN PAINT CO,MA,1.0,,325510 32551,0
110001994067.0,DAW TECHNOLOGIES-CLOSED,SC,4.0,,336212,0
110070640652.0,DEVOLS CYCLE CENTER,WV,,,335312 441222,0
110065011285.0,J CARROLL CORPORATION,CA,9.0,,315222,0
110022523330.0,KENSETT FABRICATORS INC,IA,7.0,,336390 336211,0
110006793103.0,RODRIGUEZ SHIPBUILDING INC.,AL,4.0,,336612,0
110030818266.0,MD HELICOPTERS INC,AZ,9.0,,336411,0
110064526295.0,SELECT MATERIALS - FRONT RANGE DAIRY,CO,8.0,,325314,0
110010307097.0,BRECKENRIDGE MATERIAL #2 (MATTIS),MO,7.0,,327320,0
110070361385.0,MIKE LLC DBA ERNIES C STORE & CAR WASH,IL,5.0,,339999,0
110070376624.0,ROSENBERG SITE,TX,6.0,,327331,0
110020483573.0,ARGENT INTERNATIONAL INC,MI,5.0,,336399,0
110002127751.0,"H.E. WILLIAMS, INC.",MO,7.0,,335122 335121,0
110018905176.0,THORNE RESEARCH INC,ID,10.0,,325411,0
110070087135.0,EQUIPMENT DESIGN DBA WHERRY CORP,CA,9.0,,333415 333414,0
110002191663.0,ARNOLDS CLEANERS,SC,4.0,,335224,0
110006401349.0,KLAUS SCHMECHTIG CVO,IL,5.0,,339999,0
110012228348.0,MOUNTAIN HOME MANUFACTURING,AR,6.0,,332999,0
110031432322.0,"YOUNG REPAIR & FABRICATION, INC",FL,4.0,,332312,0
110040882916.0,CONSOLIDATED READY MIX INC - NONMETALLIC,MN,5.0,,212321 327320 212312,0
110062926133.0,NALCO CO,FL,4.0,,333248,0
110071544784.0,"DOW HYDROCARBONS AND RESOURCES, LLC",TX,6.0,,325199,0
110012220989.0,NATIONAL RV INC.,CA,9.0,,336213,0
110070670805.0,FARROW READY MIX,CA,9.0,,327320,0
110071686176.0,BELKORP AG,CA,,,333922 115210,0
110069516438.0,"GENERAL DYNAMICS - OTS, INC.",AR,6.0,,332993,0
110059192804.0,MASTER SOLUTIONS INC,PA,3.0,,336212,0
,SDC TECHNOLOGIES INC.,CA,9.0,,325211,1
110060029188.0,STRIP IT CLEAN INC/YORK,PA,3.0,,332812,0
110070492077.0,TECHNICOIL LLC,NH,,,332999,0
110071385063.0,LEDA CORPORATION,CA,,,334511,0
110020667679.0,REMMIE ARNOLD COMPANY INC,VA,3.0,,339941,0
110035664867.0,CENTRAL CONCRETE SUPERMIX - MIAMI,FL,4.0,,327320,0
110043523817.0,SL INDUSTRIES INC,NJ,2.0,,335931,0
110000901089.0,BUD INDUSTRIES,OH,5.0,,332116,0
110002060171.0,DYNAGRAF INC,MA,1.0,,323110 323111 423990,0
110042131840.0,METSO PAPER,OR,10.0,,333291,0
110000879443.0,MANITOWOC ENG CO,WI,5.0,,333923,0
110070047496.0,NEW CASTLE STAINLESS PLATE LLC,IN,5.0,,324199,0
110002144830.0,TIODIZE,CA,9.0,,332813 332812 333513 325510,0
110025317244.0,LAFARGE NORTH AMERICA INC ANDOVER READY MIX,KS,7.0,,327320,0
110000414613.0,FLINT HILLS RESOURCES PINE BEND LLC - DUBUQUE TERMINAL,IA,7.0,,324121 424710 324110,0
110001472601.0,HANSON PIPE AND PRECAST INC,MS,4.0,,327390 327332 327320,0
110071345961.0,MUNTERS CORPORATION - DALEVILLE,VA,3.0,,333415,0
110000420072.0,HALLMAN LINDSAY QUALITY PAINTS,WI,5.0,,325510,0
110003097096.0,NANOCHEM TECHNOLOGIES,IN,5.0,,325510,0
110071044724.0,SIOUX CHIEF MANUFACTURING,MO,7.0,,332913,0
110009681433.0,"DANIEL G. SCHUSTER, INC. - FREDERICK PLANT",MD,3.0,,327320,0
110030818097.0,EAST TEXAS ASPHALT,TX,6.0,,324121 221310 423320 488210,0
110071434527.0,PAN PEPIN,PR,2.0,,311812,0
110000362642.0,DAYCO PRODUCTS INC,FL,4.0,,326220,0
110002369197.0,ZARCO EQUIPMENT INC.,CO,8.0,,332813 332812 237310,0
110000454008.0,ATHENIAN MARBLE CORP / 7724 W MELROSE LANE ATHENIAN MARBLE,OK,6.0,,326191 326199 327112,0
110011537088.0,VERTELLUS DWG LLC,PA,3.0,,325199 325180 325188,0
110058981785.0,AGCO BELOIT (SEEDING & TILLAGE),KS,7.0,,333111,0
110070069288.0,PALLET ONE,VA,3.0,,321920 321113 321999,0
110000338377.0,MISCO PRODUCTS,PA,3.0,,325612 325611,0
110040965266.0,LCS CO,MN,5.0,,332119 332116,0
110002441233.0,CEMPLANK INC,SC,4.0,,327390 327332,0
110017384016.0,"STEEL DYNAMICS, INC., FLAT ROLL GROUP, THE TECHS DIVISION, GALVTECH PLANT",PA,3.0,,332812 332811,0
110070823820.0,LSC COMMUNICATIONS,TN,4.0,,323111 511120,0
110018484406.0,TRIBUNE PROPERTIES INC,IL,5.0,,323111 531311,0
110001470159.0,TRUE MFG COMPANY INC,MO,7.0,,333415,0
110013331581.0,HOSTESS BRANDS CORPORATION,CA,9.0,,311812,0
110070245801.0,AXALTA COATING SYSTEMS USA LLC - MINNESOTA SITE,MN,5.0,,325510 32551,0
110000389259.0,TRC BUYER CO. DBA  THE RUSCOE COMPANY  PLANT II (1677010204),OH,5.0,,325520 32552 32519 325510,0
110059600472.0,STABILTEC DOWNHOLE TOOLS,LA,6.0,,333132,0
110015586953.0,SUPERIOR KILN,WI,5.0,,11111 321999,0
110020768659.0,CENTRALIA CORRUGATED PRODUCTS,IL,5.0,,322211,0
110001938798.0,AD WORCESTER,MA,1.0,,336211,0
110064115700.0,CARGILL VEGETABLE OILS,TN,4.0,,311225,0
110070683918.0,"BHARAT FORGE ALUMINUM USA, INC.",NC,4.0,,332112,0
110042260736.0,"PIERCE MANUFACTURING, WEST PAINT SHOP",WI,5.0,,336120,0
110001322355.0,SPRING WHEAT BAKERS,GA,4.0,,311813 311812,0
110019870068.0,WERRES CORPORATION,MD,3.0,,333924 811310,0
110071733800.0,ACT,CA,,,339930,0
110000400012.0,RAYTHEON TECHNOLOGIES CORPORATION,IN,5.0,,336390 336211 336330,0
110072042166.0,ELI ANGULO,CA,,,333921,0
110015863984.0,ATLAS MANUFACTURING DIV OF MERIBEL,MN,5.0,,332322,0
110002013179.0,GODDARD VALVE CORP,MA,1.0,,332911 332919 326199,0
110072112468.0,SPRING PLANT,TX,6.0,,327320,0
110067546347.0,APERTUS PHARMACEUTICALS,MO,,,325412,0
110002121597.0,ROMO INC,WI,5.0,,323113,0
110071861922.0,"SUNSATION PRODUCTS, INC.",MI,5.0,,336612,0
110070675960.0,NUTMEG INTERNATIONAL TRUCKS INC,CT,,,336120,0
110000763870.0,W PENN WIRE CANTON,PA,3.0,,335929 332618,0
110001801159.0,BVR AERO PRECISION CORPORATION,IL,5.0,,334511,0
110004877429.0,3M/ ROYERSFORD,PA,3.0,,327910 333515 32791,0
110040062856.0,ABLE DIE CASTING CORP,IL,5.0,,331529 331521 331522 331523,0
110040446675.0,BASALITE CONCRETE PRODUCTS LLC  TRUCK SHOP,NV,9.0,,327331,0
110014631372.0,VITAQUEST INTERNATIONAL INC @ WEST ESSEX IND PK,NJ,2.0,,325992 325411 325412,0
110001809650.0,ELIZABETH STREET FOUNDRY,IL,5.0,,331511,0
110003360274.0,POINT EIGHT POWER INC - STRUCTURAL DIVIS,LA,6.0,,335313 335311 333132 335314,0
110020487249.0,PQ BRANDS LTD,MD,3.0,,337122,0
110024322099.0,SOUTHCOAST TECHNICAL PRODUCTS,MA,1.0,,322222 322220,0
110015681207.0,AIRGAS MID AMERICA,WV,3.0,,424690 325120,0
110070849738.0,RESONETICS LLC,CA,,,339999,0
110072124754.0,ASTEMO AMERICAS INC,CA,9.0,,336991,0
110001618857.0,MIAMI-CAREY CO,OH,5.0,,333414 335931 337124,0
110014462624.0,CEJER COMPANY,CA,9.0,,325611,0
110027963050.0,CEMEX-PUGMILL ROAD CBP,FL,4.0,,327320,0
110007324323.0,SHENANDOAH DESIGNS INTERNATIONAL INCORPORATED,VA,3.0,,339999,0
110070359878.0,CREAL SPRINGS MINI MART,IL,5.0,,339999,0
110055744574.0,COORDINATED WIRE ROPE OF NORTHERN CALIFORNIA,CA,9.0,,333924,0
110070047494.0,SET ENTERPRISES INCORPORATED,IN,5.0,,326199,0
110002014187.0,SOUTHBRIDGE SHEET METAL,MA,1.0,,332322,0
110007259108.0,MANUFACTURING SOLUTIONS,MD,3.0,,334412,0
110070836697.0,SPUNG PETER L,IL,5.0,,339999,0
110000908876.0,METLIFE,IL,5.0,,339999,0
110031001886.0,LEGACY PADDLESPORTS LLC,NC,4.0,,336612 611210,0
110003072923.0,CALIFORNIA PELLET MILL COMPANY,IN,5.0,,333131,0
110064515886.0,LOCKHEED MARTIN  MFC-SH-5,AR,6.0,,336414,0
110046234543.0,KNAUF INSULATION GMBH,IN,5.0,,327993 335912,0
110000583627.0,OBERG INDS  INC,PA,3.0,,333514 339112 332116 336412 551114,0
110065364135.0,"LINDE - ONTARIO, CA",CA,9.0,,325120 32512 327331,0
110067644865.0,LINCOLN COUNTY READY MIX INC,KY,4.0,,327320,0
110057358586.0,AMEE BAY LLC,VA,3.0,,336611,0
110054854252.0,SOUTHERN GRAPHIC SYSTEMS LLC,NY,,,323120 323111,0
110001979280.0,MALMO ASPHALT PLANT,NC,4.0,,324121,0
110003221102.0,SMITH GORDON & CO INC,KY,4.0,,333912,0
110012266065.0,TIMES SQUARE STAGE LIGHTING CO INC,NY,2.0,,332322,0
110070430808.0,NUG LAB,CA,,,325411,0
110005327556.0,MEASUREMENT SYSTEMS INTL,WA,10.0,,333997,0
110022699775.0,SANGRE DE CRISTO WATER DIVISION,NM,6.0,,327410,0
110004141134.0,HF HENDERSON INDUSTRIES @ WEST CALDWELL IND VILLAGE,NJ,2.0,,334111 33429 334412,0
110071424412.0,"IOFINA RESOURCES, INC. (IO9)",OK,6.0,,325180,0
110002967932.0,PARWIT INC-DBA KEM-O-KLEEN INC,CO,8.0,,333319,0
110070134150.0,GOOCH AND HOUSEGO (PALO ALTO) LLC,CA,9.0,,334419,0
110039578855.0,GRABILL INCORPORATED,MI,5.0,,321911,0
110018923405.0,WALKER SAND AND GRAVEL,ID,10.0,,327320 212321,0
110071140175.0,CRANE 1 SERVICES,SC,,,333923,0
110001915875.0,LAMELL LUMBER CORPORATION,VT,1.0,,321912,0
110070539063.0,KEYME INC,CA,,,337215,0
110006828816.0,TOWER COMPONENTS INCORPORATED,NC,4.0,,333415,0
110045862170.0,GENEVA MILLING CO,NE,7.0,,424510 311119,0
110070105253.0,ASPHALT AND FUEL SUPPLY,OK,6.0,,324121,0
110001843319.0,MICHIGAN MOLDED ACOUSTICS INC,MI,5.0,,11131 327993,0
110002684168.0,WESTERN FORGE & FLANGE COMPANY,CA,9.0,,332811,0
110015829344.0,ST. BERNARD SOAP COMPANY (1431394137),OH,5.0,,325611,0
110003682845.0,AMERICAN ENERGY EXCHANGE,MI,5.0,,11131 323119,0
110070656796.0,MERCADO DE SAN PEDRO,CA,,,336350,0
110070683925.0,VICTORIAN MGMT INC DBA CITGO,IL,5.0,,339999,0
110005711532.0,BOSAL INDUSTRIES GA INC,GA,4.0,,336399 236210,0
110001290068.0,AMERICAN CLYBOURN FINISHING,IL,5.0,,332813,0
110038635484.0,TATE CONSTRUCTION,AL,4.0,,324121,0
110046386148.0,"MOUNTAIN WOOD PRODUCTS, LLC",TN,4.0,,321999,0
110000441647.0,ELPACO COATINGS CORP,MO,7.0,,325510 32551,0
110046439109.0,G & F PROTOTYPE PLASTERS,MI,5.0,,333511,0
110070131424.0,OP NUTRITION LLC,IN,5.0,,311119,0
110055498466.0,GLOBAL COMPOSITES INC PLANT 6 PANEL DIV,IN,5.0,,326199,0
110007074156.0,AMERICAN CONCRETE PRODUCTS,IA,7.0,,327320,0
110039017747.0,BARNETTE ENERGY LLC,VA,3.0,,327991,0
110070481575.0,COVIDIEN LP,CA,,,339112,0
110069212168.0,LOREN COOK CO-BARNES ST PLANT,MO,7.0,,333413,0
110045989310.0,PHYSICAL TESTING EQUIPMENT SERVICES,RI,1.0,,334519,0
110056183927.0,AMERICAN CRYSTAL SUGAR-OSLO PILING SITE,ND,8.0,,311313,0
110071399619.0,STATE HIGHWAY CONSTRUCTION,IL,5.0,,324121,0
110003300605.0,DOLPHIN WORKBOATS INC,LA,6.0,,322219,0
110024520856.0,DURABLE PRODUCTS INC,TN,4.0,,326299 325212,0
110071689747.0,OTIS ELEVATOR,CA,,,333921,0
110014373588.0,7-ELEVEN 33391,IL,5.0,,339999 44512,0
110042325739.0,FLORIDA DISTILLERS COMPANY - AUBURNDALE,FL,4.0,,312140 312130,0
110027360969.0,CORNING TROPEL CORP,NY,2.0,,333310 333314,0
110002342714.0,CONSOLIDATED NUTRITION LC,KY,4.0,,311119,0
110070597226.0,HANS-MILL CORPORATION,FL,4.0,,332322 326199,0
110007857186.0,GANT INDUSTRIES INC,TN,4.0,,313111 339994,0
110067200282.0,NESL - GATEWAY TRADE CENTER,NY,2.0,,327320,0
110006525634.0,WALRAY INC. (DBA LASER BOATS OF TX),TX,6.0,,336612,0
110005141676.0,AKER KVAERNER SUBSEA INC,TX,6.0,,333132,0
110001650348.0,FASCAST GRAY IRON FOUNDARY,OK,6.0,,331511 331513,0
110070553302.0,ANVIL CASES INC,CA,9.0,,321920,0
110000779319.0,PREMIER TURBINES,MO,7.0,,336412 56291,0
110071260732.0,CHEMGENES CORPORATION,MA,1.0,,325199,0
110071258079.0,BCP GRINDING,CA,,,332999,0
110000449266.0,"BALMAR, LLC",LA,6.0,,324191,0
110001332674.0,DIXIE LUMBER CO INC,IL,5.0,,327320,0
110001880821.0,WESTERN BRIQUETTE & REP CHEMICALS INCORPORATED,UT,8.0,,325181,0
110002433689.0,NORTH CAROLINA CHIP COMPANY,NC,4.0,,321999,0
110013743510.0,"PIONEER FOODS SOUTH CAROLINA, LLC.",SC,4.0,,311412 311812,0
110001449442.0,MISSOURI CHARCOAL CO,MO,7.0,,325194,0
110070489571.0,DANVO MACHINING COMPANY,CA,9.0,,337215,0
110070529351.0,BOTANICAL SCIENCE INC,TX,6.0,,325411,0
110001504122.0,REDMAN HOMES INC,NC,4.0,,311411 321991,0
110001826793.0,IMPERIAL METAL PRODUCTS CO INC,MI,5.0,,332721 11131,0
110070159573.0,THE JUNCTION PHILLIPS 66,IL,5.0,,339999,0
110001443313.0,FLOUR CITY ARCHITECTURAL METALS,MN,5.0,,332323,0
110004832496.0,BERK INDUSTRIES INC,PA,3.0,,332116 333515,0
110072073623.0,MONTGOMERY HMA,TX,6.0,,327320,0
110000327566.0,JCI JONES CHEMICALS,NY,2.0,,325188 42469 424690 211112 325181,0
110069992961.0,THUNDER MATERIAL SOURCE,AZ,9.0,,324121 324199 213115,0
110004831790.0,TOWNSEND DIVISION OF TEXTRON INC,PA,3.0,,333515,0
110042085007.0,THORCO INDUSTRIES INC-LAMAR #2,MO,7.0,,332813 326199 332999,0
110064199022.0,KENNAMETAL INC LOYALHANNA PLANT,PA,3.0,,332212 333515,0
110015650598.0,HALLIBURTON ENERGY SERVICES,KS,7.0,,333120,0
110072102463.0,CWR MELBOURNE MOBILE ASPHALT PLANT,FL,4.0,,324121,0
110038840644.0,DIXON OIL INC,WI,5.0,,331513,0
110009532372.0,GORHAM CHINA DIV OF TEXTRON,CA,9.0,,332919 332911 335129 334519,0
110038867768.0,FLATOUT INC,MI,,,311812,0
110002119573.0,TENSION ENVELOPE CORPORATION,IA,7.0,,322232 322230,0
110005110600.0,AUSTIN COCA-COLA BOTTLING CO,TX,6.0,,312111,0
110056156476.0,PENN SYLVAN INTL,PA,3.0,,321113,0
110071135013.0,GUSMER ENTERPRISES,CA,9.0,,334516,0
110007852216.0,ARMATHWAITE MFG CO INC,TN,4.0,,315191,0
110070390463.0,"AJAX PAVING INDUSTRIES, INC-MACDILL AIR FORCE BASE",FL,4.0,,327320,0
110064203598.0,TEXAS INSTRUMENTS STAFFORD,TX,6.0,,334413,0
110072112119.0,THE MULCH CENTER,IL,5.0,,339999,0
110071055086.0,LONG BEACH INCLUSION CENTER,CA,,,313310,0
110001819783.0,GREAT NORTHERN DESIGN PRINTING CO,IL,5.0,,323110,0
110062742091.0,MONOLUX PROD  INC,PA,3.0,,334513,0
110071722825.0,CONTINENTAL REFINING COMPANY LLC,KY,4.0,,324110,0
110001693533.0,THORNWOOD FURNITURE MFG INC,AZ,9.0,,337122,0
110002632438.0,ADMIRAL CONTROLS INC,CA,9.0,,333512 335931,0
110000332658.0,LEBANON IND/FORMER ALCOA PLT,PA,3.0,,331315 331314 49311,0
110028006501.0,HANSON AGGREGATES DAVON,OH,5.0,,327320,0
110070631128.0,NALCO WATER - AXIALL WESTLAKE LLC,LA,,,325211,0
110001929352.0,GENERAL MILLS / GARDETTOS,WI,5.0,,311919,0
110003365386.0,LO LIFT PUMPS,LA,6.0,,332996,0
110070465288.0,"MCKENNA LABS, INC",CA,9.0,,325611,0
110063926783.0,NATIONAL LIME AND STONE CO,OH,5.0,,212312 324121,0
110069993115.0,SOUTHWEST RENEWABLE BROWN STREET MILL,AZ,9.0,,321999,0
110070049787.0,OTICS USA INC.,TN,4.0,,336310 336312 332991,0
110069394391.0,"J SUMMITT, INC DBA SUMMITT FOREST PRODUC",CA,9.0,,42331 321918,0
110020687639.0,WARREN ENVIRONMENTAL,MA,1.0,,325510,0
110070940337.0,KINGSPAN INSULATION (FORMERLY DYPLAST PRODUCTS),FL,4.0,,326150 326140,0
110000765823.0,METOKOTE CORP PLANT 12,TN,4.0,,332812,0
110001811914.0,US INK A DIVISION OF SUN CHEMICAL CORP,IL,5.0,,325910,0
110071218555.0,CLARIDGE PRODUCTS,AR,6.0,,332813,0
110070446221.0,TELEDYNE INSTRUMENTS INC DBA TELEDYNE HANSON RESEARCH,CA,,,334516,0
110003087123.0,SOUTHERN INDIANA MILLWORK INC,IN,5.0,,321911,0
110006337874.0,"DUWEST TOOL & DIE, INC.",OH,5.0,,333512,0
110000313447.0,SAINT-GOBAIN CERAMICS (IGNITER PRODUCTS),NH,1.0,,335220 335221 335228 333999 327999,0
110018410423.0,PRAIRIE MATERIAL SALES INC,IL,5.0,,327320,0
110002684630.0,TELONIC BERKELEY INC,CA,9.0,,334419,0
110000460493.0,SPENCO MEDICAL CORP,TX,6.0,,339113 339920 3261,0
110001411927.0,NEW RIVER CABINETS & FIXTURE INC.,FL,4.0,,337110,0
110002526464.0,FLORIDA AEROSPACE CORP AIRCRAFT PRO,FL,4.0,,336411 332912 336413,0
110008129952.0,LUCERNE PRODUCTS INC,TN,4.0,,335931,0
110002242895.0,"TEGRANT PROPERTY HOLDINGS, LLC",SC,4.0,,326199,0
110000486689.0,LUHR JENSEN AND SONS SITE,OR,10.0,,339920 33992 332813,0
110009490951.0,HONEYWELL INC,TN,4.0,,336399,0
110018072903.0,ADVANCED TECHNOLOGY SERVICE,IL,5.0,,339999,0
110055754009.0,LILLY'S PRECISION PRODUCTS,CA,9.0,,332813,0
110005012618.0,BJL MACHINE,TX,6.0,,336211,0
110064254391.0,INDUSTRIAL ACOUSTICS CO,SC,4.0,,327993,0
110020679693.0,STEPHENSON PRINTING INC,VA,3.0,,32311 323111,0
110005418583.0,PXL INC,WI,5.0,,334419 562910,0
110006179009.0,JLM MARINE CORPORATION DBA TRACKER MARINE-LONGVIEW,TX,6.0,,336612,0
110071533818.0,REINA DE LAS ROSAS LLC,CA,,,327999,0
110062738453.0,KERMIT V KEMMERER,PA,3.0,,325191,0
110001296017.0,MT. ROYAL PRINTING,MD,3.0,,323113,0
110039605790.0,GPS INTERNATIONAL INC,FL,4.0,,336612,0
110039681555.0,BREWER AUTOMOTIVE COMPONENTS (LEMFORDER),ME,1.0,,336399,0
110004954933.0,ARROWGLASS BOAT & MFG*,TN,4.0,,336612,0
110022933548.0,OCEAN PROTEIN LLC,WA,10.0,,311613,0
110005092470.0,FERRELL-ROSS,TX,6.0,,333516,0
110007855008.0,PADGETT FURNITURE MFG CO INC,TN,4.0,,337121,0
110005342557.0,ABC METAL FINISHING,WA,10.0,,332813,0
110038807477.0,AGWAY INC/KLINGERSTOWN,PA,3.0,,311119,0
110037148510.0,UNLIMITED DESIGNS INC.,UT,8.0,,326199,0
110054205445.0,"HIGHLANDS ETHANOL, LLC",FL,4.0,,325193 325199,0
110003706115.0,ELLIOTT TAPE,MI,5.0,,322222,0
110000426904.0,KRAFT FOODS GROUP INC - NEW ULM FACILITY,MN,5.0,,311513 311999,0
110072141945.0,MAGNUM HMA,NM,6.0,,324121,0
110062747844.0,DEEP SOUTH CONST. CO,AR,6.0,,324121,0
110055438496.0,ROBERT KUO LTD,CA,9.0,,337121,0
110070810957.0,BIOCELLECTION INC,CA,,,325211 541714,0
110064351552.0,MUELLER CASTING CO INC,MS,4.0,,331529,0
110070005209.0,FRIEDRICH & DIMMOCK INC,NJ,2.0,,327215,0
110001764528.0,"SWIFT TEXTILES, INC. (6TH AVE)",GA,4.0,,999999 31321 313111,0
110003453021.0,ALCATEL VACUUM PRODUCTS INC,MA,1.0,,335312,0
110071155620.0,FORTIFY BUILDING SOLUTIONS(MUELLER),FL,4.0,,332311,0
110056969035.0,SOUTHERN STATES CHEMICAL,NC,4.0,,325180 325188 325181 211112,0
110015783151.0,SECURITY & DETECTION SYS  FLORIDA,FL,4.0,,334517,0
110002102590.0,FLINT INK CORP,FL,4.0,,325910,0
110009505623.0,PRATT & WHITNEY HAC,TX,6.0,,336413,0
110002469490.0,H S NASH TIMBER CORPORATION,VA,3.0,,321114,0
110018728055.0,HENRY WURST INC,NC,4.0,,323111 33999,0
110072118612.0,MPS/IH LLC,CA,9.0,,326112,0
110001714360.0,"KIRKPATRICK CONCRETE,INC.",AL,4.0,,327390,0
110035043743.0,TEXAS GREENHOUSE,TX,6.0,,332311,0
110042171208.0,CNC NORTH INC,NH,1.0,,333517,0
110072061967.0,HITACHI ENERGY USA INC.,CA,,,334416,0
110007429443.0,MASTER MACHINE & TOOL LLC,FL,4.0,,333993,0
110012681080.0,RESOLUTE FOREST PRODUCTS/TALLADEGA CHIP MILL,AL,4.0,,321999,0
110018857030.0,HEMPHILL CORP / HEMPHILL,OK,6.0,,333132,0
110072011321.0,HOUSTON VALVE SALES,CA,,,332911,0
110009531140.0,VEECO/MACRONETICS,CA,9.0,,333994 333298,0
110070458530.0,LASERCYCLE/INKCYCLE,KS,,,325910 811210 325992,0
110070489672.0,JUDY TOMIC,CA,,,332710,0
110006108577.0,METAL MANAGEMENT OHIO,OH,5.0,,334512 423930,0
110005461295.0,CREATION TECHNOLOGIES,WI,5.0,,334419,0
110054838388.0,J WALTON PROPERTIES LLC,MI,5.0,,332812,0
110001959097.0,GRANITEVILLE FOUNDRY,MA,1.0,,331511,0
110001463568.0,H J FAMILY OF COMPANIES,MO,7.0,,32791 334413 335931,0
110038653891.0,BLACKTOP PAVING  DELETED 9/15/78,CO,8.0,,324121,0
110001192183.0,GUITTARD CHOCOLATE COMPANY,CA,9.0,,56299 31134 31133 311330,0
110002097409.0,WAHOO BOATS UNLIMITED,VA,3.0,,326199 336612,0
110005356961.0,MONARCH BULLET,WA,10.0,,332992,0
110005009436.0,N A,TX,6.0,,336211,0
110001325398.0,D.A.D. MFG. INC.,IA,7.0,,23591 332999,0
110071353344.0,PARTY CITY CORP DBA HALLOWEEN CITY STORE #8099,CA,,,339993,0
110070876976.0,SEVEN HILLS FOOD LLC,VA,3.0,,311611,0
110001261884.0,NORTH POINT STEEL,MD,3.0,,332420,0
110000321287.0,INDUCTOTHERM CORP.,NJ,2.0,,333994,0
110003051928.0,MARLEY COOLING TOWER,IL,5.0,,339999,0
110018274552.0,FERRARA CANDY CO,IL,5.0,,311340,0
110070045962.0,OSPREY BIOTECHNICS,FL,4.0,,325414 325199,0
110022570680.0,AERO-SPACE TOOLING AND MACHINING,UT,8.0,,333319,0
110070796616.0,BARSCH WOODWORKS,CO,,,337212,0
110033627323.0,CAROLINA GROWLER INC,NC,4.0,,336212 336112 336999,0
110000341540.0,"THE AMELIA LUMBER COMPANY, INCORPORATED",VA,3.0,,321114 321113,0
110009553919.0,DUNCAN BOLT CO,CA,9.0,,332722,0
,"ACME COATINGS, INC.",IN,5.0,,332710,1
110001670923.0,WELLSTONE HOLDINGS,SC,4.0,,313111 313110,0
110069469952.0,RUIZ FOODS - FLORENCE FACILITY,SC,4.0,,311412,0
110044967952.0,SURFACE TECHNOLOGIES,FL,4.0,,336611,0
110067270250.0,SPEEDWAY STEEL FABRICATION INC,MO,,,332312,0
110058267502.0,STELLARTECH RESEARCH CORP,CA,9.0,,334517,0
110001251163.0,SOUTHERN STATES OAKLAND COOP,MD,3.0,,327910,0
110070262528.0,JOHNSON BROS PRECAST FACILITY,AL,4.0,,327390,0
110007867415.0,CHEROKEE MACHINE SHOP,TN,4.0,,333319,0
110003934501.0,AMPLE LABELS,MO,7.0,,323111,0
110039225772.0,GENIE INDUSTRIES NORTH BEND,WA,10.0,,333120,0
110000371017.0,SPRINGS GLOBAL US - NASHVILLE PLANT,TN,4.0,,314110 31411,0
110033631684.0,G & S CONSTRUCTION OF BREVARD INC,FL,4.0,,337110,0
110071783451.0,TRUE LIMESTONE OPERATIONS,TX,6.0,,334511,0
110071423832.0,OMNIGUIDE,MA,,,325411 325998,0
110009592574.0,NORWELL MANUF CO,MA,1.0,,332999,0
110038805497.0,J&J ASPHALT COMPANY,SD,8.0,,324122,0
110002111651.0,REITER DAIRY,OH,5.0,,311511 311520,0
110069727371.0,LEXINGTON FURNITURE INDUSTRIES  PLANT 7,NC,4.0,,337122,0
110033404368.0,BLUE LINE,TX,6.0,,325180 325188,0
110000769730.0,"VAN LEER FLEXIBLE, INC.",TX,6.0,,326113,0
110070540478.0,VERSOGEN-1603,DE,3.0,,541715 325211,0
110055882353.0,PRODUCTION/SKATE ONE CORPORATION,CA,9.0,,339920,0
110005625403.0,"TURBOPOWER, LLC",FL,4.0,,999999 336412 33641 333249,0
110071454336.0,CUREONE INC CUREONE,CA,,,325412,0
110000447847.0,NEBRASKA BOILER,NE,7.0,,332410 33241 333414,0
110000421446.0,FISHER HAMILTON INC. COLUMBUS STREET,WI,5.0,,337212 337214 339111 33911,0
110007038767.0,FIBERSPAR SPOOLABLE PRODUCTS INC,MA,1.0,,325211,0
110069217788.0,"ASPHALT PRODUCTS, LLC (MOBILE PLANT #2)",AR,6.0,,324121,0
110004218230.0,HORIZON LABEL,NJ,2.0,,323111,0
110000881314.0,MONROE CTY GREATER ROCHESTER INT`L APRT,NY,2.0,,332812 481111,0
110064833104.0,EXCEL FINISHINGS LLC,IN,5.0,,321999,0
110001196839.0,KELLER ALUM PCDTS-CA,CA,9.0,,332321,0
110072023212.0,JEFFCO PAINTING AND COATING,CA,,,325510,0
110000389133.0,FLUID TITE CASTINGS LTD,OH,5.0,,331524 331525 331521,0
110070207867.0,"PERRY FIBERGLASS PRODUCTS, INC. (0247042017)",OH,5.0,,326199,0
110003408170.0,AMERICAN BRONZE CRAFT,AR,6.0,,331522 331525 331529,0
110000491833.0,"PALL LIFE SCIENCES PUERTO RICO, LLC",PR,2.0,,339999 335312 326199 339113,0
110002100930.0,BELDEN WIRE AND CABLE CO,SC,4.0,,331420 331422 331,0
110054914615.0,OXYGEN DEVELOPMENT,FL,4.0,,325611 325620,0
